Date,AUD,EUR,NZD,GBP,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
2015-06-12,0.7742,1.1278,0.6985,1.5587,3.1011,1.2306,6.2081,6.6147,7.753,64.02,123.23,3.758,15.3975,7.7208,12.405,1.343,1111.63,134,8.1623,0.926,30.93,33.67,6.2842
2015-06-15,0.7767,1.1266,0.7005,1.5572,3.0958,1.2321,6.208,6.6208,7.7523,64.03,123.38,3.759,15.419,7.7691,12.4025,1.3462,1114.94,134,8.1845,0.9351,30.91,33.68,6.2842
2015-06-16,0.7753,1.1238,0.6986,1.5637,3.1052,1.2328,6.2085,6.6372,7.7519,64.21,123.39,3.749,15.423,7.7743,12.3815,1.3436,1118.08,134,8.1973,0.9325,30.88,33.69,6.2842
2015-06-17,0.7667,1.1244,0.6913,1.5708,3.0946,1.2307,6.2086,6.6321,7.7525,64.14,124.25,3.757,15.43,7.7211,12.41,1.3478,1122.83,134,8.1951,0.9272,30.97,33.75,6.2842
2015-06-18,0.7831,1.1404,0.6942,1.5882,3.0405,1.2206,6.2075,6.5421,7.7526,63.62,122.87,3.708,15.271,7.7561,12.189,1.3316,1101.55,134.2,8.1076,0.9196,30.68,33.61,6.2842
2015-06-19,0.7758,1.1335,0.6895,1.5881,3.0887,1.2273,6.2085,6.5827,7.7515,63.43,122.7,3.739,15.344,7.7871,12.1545,1.3359,1102.64,134.2,8.1354,0.9206,30.7,33.64,6.2842
2015-06-22,0.7745,1.1378,0.6876,1.5823,3.0833,1.2286,6.2085,6.5574,7.7517,63.51,123.28,3.73,15.3265,7.7179,12.1105,1.3346,1098.85,133.9,8.1149,0.9188,30.72,33.68,6.2842
2015-06-23,0.7739,1.119,0.6851,1.5751,3.0913,1.2326,6.2066,6.668,7.7527,63.57,123.71,3.736,15.397,7.824,12.1955,1.3404,1104.54,133.9,8.2456,0.9336,30.87,33.76,6.2842
2015-06-24,0.7689,1.1178,0.6868,1.5681,3.0884,1.2413,6.2061,6.673,7.7529,63.54,124.24,3.7491,15.445,7.8748,12.1455,1.3453,1110.67,134.21,8.2613,0.936,30.98,33.79,6.2842
2015-06-25,0.7741,1.1196,0.6911,1.5728,3.1144,1.2346,6.2084,6.6631,7.7518,63.5,123.63,3.7551,15.486,7.8175,12.0845,1.3433,1111.05,134.18,8.2444,0.9375,30.93,33.75,6.2842
2015-06-26,0.765,1.1156,0.6831,1.5739,3.1223,1.2358,6.208,6.6897,7.7523,63.54,123.92,3.7666,15.563,7.8377,12.214,1.3486,1122.31,133.72,8.3113,0.9351,31.01,33.78,6.2842
2015-06-29,0.7677,1.118,0.6854,1.5764,3.1403,1.238,6.2085,6.6726,7.7526,63.73,122.5,3.7826,15.6555,7.8883,12.274,1.3471,1119.09,133.74,8.2494,0.928,30.88,33.75,6.2842
2015-06-30,0.7704,1.1154,0.6778,1.5727,3.1106,1.2473,6.2,6.6884,7.7513,63.59,122.1,3.7736,15.6902,7.8574,12.145,1.3469,1117.34,133.79,8.2937,0.9346,30.88,33.79,6.2842
2015-07-01,0.7664,1.1084,0.6754,1.5617,3.1269,1.2559,6.2008,6.731,7.7524,63.55,123.02,3.744,15.778,7.8909,12.253,1.3517,1123.89,133.8,8.3493,0.9456,30.93,33.81,6.2842
2015-07-02,0.763,1.109,0.6726,1.5614,3.111,1.2566,6.2044,6.7236,7.7512,63.36,123.14,3.7761,15.6895,7.9616,12.27,1.349,1119.95,133.59,8.4545,0.9436,30.84,33.79,6.2842
2015-07-03,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-07-06,0.7521,1.1076,0.6703,1.5619,3.1454,1.2623,6.2089,6.7382,7.7528,63.24,122.53,3.8071,15.743,8.0604,12.3985,1.3488,1125.58,133.79,8.4468,0.9432,30.91,33.82,6.2842
2015-07-07,0.7435,1.0952,0.6662,1.5443,3.1905,1.2742,6.2097,6.814,7.7553,63.51,122.16,3.8061,15.833,8.2154,12.509,1.3568,1133.75,133.78,8.5483,0.9482,31.08,33.97,6.2842
2015-07-08,0.7445,1.1072,0.6741,1.5353,3.2319,1.2724,6.2087,6.7399,7.7519,63.47,120.54,3.8056,15.811,8.2541,12.5225,1.3508,1131.75,133.59,8.4671,0.9458,31.01,33.94,6.2842
2015-07-09,0.7438,1.1025,0.6727,1.5375,3.213,1.2727,6.2086,6.7678,7.7511,63.31,121.22,3.7945,15.794,8.1315,12.519,1.3512,1133.69,133.55,8.4956,0.9495,31.04,33.92,6.2842
2015-07-10,0.7427,1.115,0.6699,1.5503,3.1834,1.2713,6.2092,6.6926,7.751,63.33,122.75,3.7925,15.7305,8.0023,12.463,1.3497,1127.29,133.55,8.4375,0.9411,31.03,33.92,6.2842
2015-07-13,0.7407,1.102,0.6694,1.5518,3.1507,1.2762,6.2081,6.7711,7.7523,63.43,123.35,3.8052,15.7295,8.0721,12.446,1.3572,1133.93,133.69,8.4703,0.9492,31.06,34.01,6.2842
2015-07-14,0.745,1.1015,0.6707,1.5584,3.1197,1.2746,6.2088,6.7742,7.7511,63.27,123.39,3.8048,15.6715,8.1198,12.3375,1.361,1142.75,133.79,8.5027,0.9459,31.03,34.03,6.2842
2015-07-15,0.7366,1.0965,0.6605,1.5621,3.1531,1.2935,6.2082,6.8056,7.7502,63.48,123.89,3.8042,15.774,8.1445,12.4355,1.3662,1146.42,133.78,8.5025,0.9521,31.08,34.15,6.2842
2015-07-16,0.743,1.0898,0.6538,1.5601,3.134,1.2938,6.2094,6.8462,7.7506,63.43,124.04,3.806,15.7985,8.1304,12.3735,1.3652,1145.24,133.8,8.5398,0.9562,31.07,34.18,6.2842
2015-07-17,0.7371,1.0848,0.6527,1.5624,3.1915,1.2997,6.2085,6.8776,7.7504,63.45,124,3.8048,15.916,8.1869,12.337,1.3665,1148.48,133.8,8.6402,0.9608,31.11,34.19,6.2842
2015-07-20,0.738,1.085,0.6571,1.5587,3.2123,1.2982,6.2095,6.8762,7.7508,63.61,124.24,3.8071,15.9885,8.2207,12.435,1.3704,1156.38,133.75,8.6088,0.963,31.24,34.42,6.2842
2015-07-21,0.7429,1.0927,0.6629,1.555,3.1725,1.2958,6.2095,6.8278,7.7508,63.57,123.93,3.8067,15.9565,8.1136,12.3355,1.3635,1148.33,133.74,8.5604,0.959,31.17,34.42,6.2842
2015-07-22,0.7368,1.0884,0.6572,1.5617,3.2232,1.3023,6.2093,6.8548,7.7503,63.6,124.08,3.7905,16.1065,8.1728,12.4045,1.3664,1156.49,133.7,8.6267,0.9613,31.23,34.71,6.2842
2015-07-23,0.7375,1.0976,0.6645,1.5533,3.2862,1.303,6.2091,6.7987,7.7508,63.86,123.88,3.805,16.1325,8.185,12.4245,1.3688,1160.64,133.7,8.5875,0.9581,31.26,34.81,6.2842
2015-07-24,0.7279,1.0976,0.6586,1.5514,3.3302,1.3059,6.2095,6.7978,7.7513,64.04,123.74,3.8086,16.2265,8.1839,12.614,1.3716,1169.02,133.59,8.5876,0.962,31.5,34.89,6.2842
2015-07-27,0.7304,1.1112,0.6636,1.5595,3.356,1.3008,6.2091,6.7141,7.7507,64.24,123.24,3.8176,16.2665,8.1369,12.6095,1.3668,1167.75,133.56,8.4916,0.9597,31.59,34.84,6.2842
2015-07-28,0.7325,1.1055,0.6688,1.5617,3.3941,1.2933,6.2084,6.7501,7.7511,63.76,123.52,3.8131,16.2565,8.1553,12.566,1.3636,1161.09,133.55,8.5722,0.9638,31.42,34.84,6.2842
2015-07-29,0.7307,1.1026,0.6682,1.5624,3.3308,1.2893,6.2089,6.7667,7.7513,63.83,123.86,3.8127,16.1945,8.1313,12.5105,1.3658,1158.49,133.63,8.5991,0.963,31.42,34.96,6.2842
2015-07-30,0.7278,1.0914,0.6589,1.5581,3.3696,1.3024,6.2096,6.8353,7.7523,64.09,124.38,3.8156,16.4755,8.1557,12.7405,1.3753,1173.42,133.61,8.6344,0.9696,31.59,35.18,6.2842
2015-07-31,0.7332,1.1028,0.6625,1.5634,3.4078,1.3047,6.2097,6.767,7.7514,63.87,123.94,3.8156,16.061,8.1366,12.62,1.3694,1159.7,133.66,8.5925,0.9636,31.59,34.94,6.2842
2015-08-03,0.7277,1.0962,0.6603,1.5603,3.4487,1.3141,6.2087,6.8136,7.7531,63.99,123.98,3.8502,16.1015,8.237,12.687,1.3775,1168.63,133.64,8.6428,0.9682,31.7,35,6.2842
2015-08-04,0.7419,1.0953,0.6588,1.5612,3.4693,1.3124,6.2086,6.812,7.7535,63.71,124,3.8506,16.166,8.2384,12.655,1.3775,1161.2,133.62,8.6453,0.9732,31.63,35.06,6.2842
2015-08-05,0.7346,1.0868,0.6519,1.5604,3.4884,1.3181,6.2096,6.8655,7.7519,63.73,124.84,3.8766,16.3775,8.2812,12.81,1.3852,1174.4,133.59,8.733,0.981,31.7,35.16,6.2842
2015-08-06,0.7343,1.0922,0.6545,1.5521,3.5684,1.3152,6.2096,6.8314,7.7505,63.67,124.6,3.904,16.3615,8.2804,12.7405,1.3835,1163.25,133.71,8.7477,0.9808,31.64,35.14,6.2842
2015-08-07,0.7393,1.0958,0.6596,1.5467,3.5281,1.3122,6.2087,6.8091,7.7525,63.74,124.27,3.9241,16.178,8.2658,12.6275,1.3851,1164,133.71,8.7679,0.9824,31.65,35.1,6.2842
2015-08-10,0.7404,1.0994,0.6602,1.5546,3.4699,1.3056,6.2094,6.7869,7.7529,63.77,124.55,3.927,16.1535,8.2121,12.6735,1.383,1161.69,133.75,8.6986,0.9848,31.63,35.1,6.2842
2015-08-11,0.7288,1.1042,0.6537,1.5572,3.5086,1.3149,6.3232,6.7587,7.7627,64.33,124.9,3.927,16.3335,8.2721,12.803,1.4038,1181.36,133.75,8.6691,0.9869,32.16,35.1,6.2842
2015-08-12,0.7375,1.1198,0.6635,1.5639,3.4725,1.2973,6.3845,6.6655,7.7555,64.8,123.87,4.0375,16.296,8.1323,12.76,1.403,1175.03,133.8,8.5672,0.9691,32.12,35.23,6.2842
2015-08-13,0.7361,1.1144,0.6571,1.5595,3.5147,1.3078,6.3982,6.6974,7.755,65.27,124.32,4.008,16.3735,8.2118,12.8205,1.398,1176.02,133.9,8.4833,0.976,32.17,35.18,6.2842
2015-08-14,0.7376,1.111,0.6546,1.5625,3.4625,1.3075,6.3908,6.717,7.7554,65.02,124.27,4.0791,16.3655,8.2289,12.798,1.4047,1177.62,133.83,8.5174,0.978,32.15,35.23,6.2842
2015-08-17,0.7386,1.1078,0.658,1.5598,3.4728,1.309,6.3937,6.7376,7.7547,65.39,124.33,4.102,16.3995,8.1896,12.8765,1.4063,1181.53,134,8.5198,0.977,32.42,35.5,6.2842
2015-08-18,0.7334,1.1028,0.6581,1.5658,3.4623,1.3075,6.3928,6.7684,7.7541,65.44,124.39,4.0791,16.422,8.2802,12.926,1.4055,1185.85,133.71,8.5456,0.9764,32.46,35.63,6.2842
2015-08-19,0.7316,1.1061,0.6564,1.5645,3.5021,1.3165,6.3956,6.7469,7.7527,65.17,124.1,4.1041,16.526,8.3486,12.946,1.4058,1184.35,133.84,8.5783,0.9702,32.49,35.59,6.2842
2015-08-20,0.7357,1.12,0.6634,1.5688,3.4617,1.3075,6.3875,6.6642,7.7525,65.49,123.54,4.135,16.663,8.2199,12.8615,1.4028,1185.63,133.9,8.506,0.9621,32.57,35.59,6.2842
2015-08-21,0.7343,1.1356,0.6706,1.5698,3.497,1.3146,6.3887,6.5716,7.7508,66.02,122.11,4.1726,16.925,8.203,12.925,1.4041,1194.6,133.98,8.3665,0.9488,32.63,35.6,6.2842
2015-08-24,0.7202,1.158,0.6507,1.5731,3.5539,1.321,6.4029,6.4456,7.7537,66.8,118.56,4.258,17.0825,8.199,13.169,1.4092,1191.13,134.09,8.2769,0.9347,33,35.69,6.2842
2015-08-25,0.7183,1.141,0.6522,1.5698,3.5456,1.3295,6.4122,6.5412,7.751,66.07,119.91,4.2104,17.008,8.2626,13.046,1.4006,1195.25,133.81,8.4405,0.9488,32.53,35.48,6.2842
2015-08-26,0.7087,1.139,0.6424,1.5493,3.6333,1.3301,6.4083,6.5533,7.7512,66.11,119.07,4.248,17.089,8.3497,13.125,1.406,1185.52,133.81,8.4619,0.9472,32.48,35.59,6.2842
2015-08-27,0.7179,1.1239,0.6478,1.5411,3.5499,1.3193,6.4053,6.6403,7.7496,65.99,120.89,4.2285,16.8815,8.2981,13.112,1.3982,1170.49,134.14,8.4752,0.9631,32.16,35.66,6.2842
2015-08-28,0.7129,1.1172,0.6446,1.5362,3.5938,1.3268,6.389,6.6794,7.7499,66.14,121.32,4.1949,16.78,8.2678,13.3185,1.409,1180.93,133.81,8.4649,0.9622,32.24,35.83,6.2842
2015-08-31,0.71,1.1194,0.6349,1.5363,3.6206,1.3223,6.376,6.6672,7.75,66.39,121.26,4.192,16.7315,8.3223,13.2455,1.4118,1182.54,134.5,8.4745,0.9681,32.49,35.81,6.2842
2015-09-01,0.7036,1.1263,0.6346,1.5341,3.6715,1.318,6.363,6.6264,7.75,66.34,119.94,4.164,16.8775,8.283,13.398,1.4125,1179.78,134.5,8.4609,0.9622,32.42,35.74,6.2842
2015-09-02,0.7011,1.1242,0.6343,1.531,3.7389,1.3308,6.3544,6.6398,7.75,66.16,120,4.207,16.9415,8.2556,13.479,1.4165,1183.46,134.4,8.4193,0.969,32.47,35.75,6.2842
2015-09-03,0.7025,1.1104,0.64,1.5254,3.7546,1.32,6.3549,6.718,7.7504,66.07,120.2,4.235,16.785,8.2742,13.525,1.4169,1188.07,134.75,8.4266,0.9764,32.49,35.85,6.2842
2015-09-04,0.6917,1.1117,0.628,1.5195,3.8094,1.3272,6.3549,6.7108,7.7499,66.7,119.05,4.256,16.862,8.3138,13.83,1.4221,1196.4,137.5,8.4688,0.9754,32.65,35.94,6.2842
2015-09-07,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-09-08,0.7023,1.1182,0.6347,1.5381,3.8081,1.3193,6.3657,6.6727,7.7505,66.36,119.72,4.3386,16.784,8.2278,13.744,1.4184,1195.57,138.24,8.4108,0.978,32.64,36.08,6.2842
2015-09-09,0.7024,1.1165,0.6402,1.5363,3.79,1.3221,6.3768,6.6828,7.7511,66.47,120.94,4.323,16.8015,8.216,13.722,1.4149,1186.52,138.75,8.4106,0.9767,32.46,36.07,6.2842
2015-09-10,0.7086,1.1262,0.6306,1.5457,3.8587,1.3218,6.377,6.6239,7.7499,66.46,120.71,4.3378,16.7575,8.1859,13.6425,1.4132,1184.87,138.89,8.3663,0.9735,32.37,36.08,6.2842
2015-09-11,0.7074,1.1338,0.6314,1.5426,3.8757,1.3274,6.3735,6.5789,7.75,66.39,120.66,4.315,16.823,8.1591,13.6175,1.4144,1182.25,139,8.2375,0.9735,32.53,36.04,6.2842
2015-09-14,0.7137,1.1307,0.633,1.5423,3.8391,1.3265,6.3664,6.598,7.75,66.32,119.92,4.3096,16.7955,8.1914,13.5195,1.4062,1181.17,139.59,8.2576,0.9687,32.5,36.04,6.2842
2015-09-15,0.7092,1.126,0.6313,1.5352,3.8655,1.3261,6.3685,6.6256,7.7501,66.36,120.3,4.3046,16.768,8.1913,13.4655,1.4028,1178.69,139.79,8.3035,0.9755,32.48,35.93,6.2842
2015-09-16,0.7186,1.1304,0.6349,1.5499,3.8255,1.318,6.3694,6.6007,7.75,66.45,120.62,4.3038,16.568,8.1204,13.2715,1.397,1169.77,140.79,8.2439,0.9688,32.43,35.86,6.2842
2015-09-17,0.7147,1.1312,0.6322,1.5509,3.893,1.3186,6.3645,6.5957,7.75,66.12,120.9,4.25,16.588,8.1604,13.3755,1.398,1163.11,140.3,8.259,0.971,32.4,35.76,6.2842
2015-09-18,0.7222,1.1358,0.6416,1.5573,3.921,1.3146,6.3628,6.5689,7.7499,65.7,119.85,4.206,16.5615,8.1221,13.276,1.396,1164.13,140.39,8.2099,0.9614,32.31,35.54,6.2842
2015-09-21,0.7125,1.1204,0.631,1.5506,3.9911,1.3249,6.3676,6.6582,7.7502,65.66,120.46,4.265,16.6925,8.1982,13.48,1.4096,1179.24,140.75,8.3362,0.9702,32.63,35.83,6.2842
2015-09-22,0.7078,1.1133,0.6292,1.5356,4.049,1.3276,6.375,6.6989,7.7495,65.85,120.04,4.294,16.879,8.288,13.6945,1.4177,1186.1,140.89,8.395,0.9733,32.92,36.08,6.2842
2015-09-23,0.7004,1.116,0.6244,1.5243,4.1093,1.3313,6.3836,6.6856,7.75,66.05,120.12,4.345,17.104,8.2841,13.8285,1.4276,1193.96,140.89,8.4357,0.978,32.96,36.18,6.2842
2015-09-24,0.6998,1.1252,0.6338,1.5254,4.1638,1.3348,6.3818,6.6301,7.7502,66.32,119.54,4.345,17.062,8.4628,13.934,1.4249,1195.48,140.88,8.389,0.973,33.16,36.28,6.2842
2015-09-25,0.7014,1.1192,0.6369,1.5172,3.9489,1.3322,6.3737,6.6661,7.7504,66.12,120.74,4.385,16.963,8.5154,13.8645,1.4234,1190.14,140.5,8.4078,0.976,33.07,36.14,6.2842
2015-09-28,0.7005,1.1236,0.6346,1.5208,4.007,1.336,6.3685,6.6396,7.7501,66.2,119.82,4.425,17.0115,8.535,13.973,1.4278,1193.32,140.88,8.4688,0.9735,33.17,36.29,6.2842
2015-09-29,0.7007,1.1246,0.6368,1.5168,4.0921,1.3414,6.3621,6.6346,7.75,65.9,119.76,4.456,17.0895,8.4642,13.958,1.4273,1194.28,140.96,8.3846,0.971,33.02,36.39,6.2842
2015-09-30,0.702,1.1162,0.639,1.5116,3.9554,1.3396,6.3556,6.6832,7.7499,65.5,119.81,4.394,16.898,8.5259,13.8155,1.4234,1184.62,141.25,8.3912,0.9773,32.98,36.37,6.2842
2015-10-01,0.7044,1.12,0.6411,1.5162,4.0003,1.324,6.3559,6.6601,7.75,65.57,119.58,4.404,16.8915,8.4364,13.87,1.4289,1180.04,140.89,8.3633,0.9744,32.81,36.48,6.2842
2015-10-02,0.7025,1.1276,0.6432,1.5216,3.9712,1.3213,6.3559,6.616,7.7501,65.35,119.42,4.41,16.8115,8.3319,13.7865,1.4337,1175.48,141.15,8.319,0.9684,32.79,36.46,6.2842
2015-10-05,0.7088,1.12,0.6505,1.5165,3.8924,1.3084,6.3559,6.6624,7.75,65.12,120.36,4.38,16.699,8.4044,13.5725,1.4194,1158.54,141.2,8.3391,0.9746,32.47,36.28,6.2842
2015-10-06,0.7143,1.1266,0.6536,1.5227,3.8406,1.3056,6.3559,6.6237,7.75,65.18,120.18,4.372,16.682,8.2927,13.5185,1.4213,1160.7,140.88,8.2362,0.9678,32.55,36.24,6.2842
2015-10-07,0.7213,1.1249,0.6623,1.5315,3.8123,1.3038,6.3559,6.6332,7.7498,64.86,119.9,4.215,16.5735,8.2099,13.397,1.4094,1153.72,140.87,8.2421,0.9716,32.4,35.82,6.2842
2015-10-08,0.7225,1.1282,0.6642,1.5316,3.8295,1.3017,6.3529,6.6124,7.75,64.97,119.94,4.233,16.5015,8.1419,13.373,1.4093,1155.57,140.88,8.2338,0.9674,32.48,35.86,6.2842
2015-10-09,0.7328,1.1363,0.67,1.5315,3.7339,1.2945,6.345,6.5649,7.7498,64.76,120.3,4.135,16.4125,8.0783,13.3155,1.3943,1145.67,140.85,8.183,0.9615,32.3,35.51,6.2842
2015-10-12,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-10-13,0.7283,1.1382,0.6689,1.5242,3.8314,1.2984,6.3417,6.5558,7.75,65.06,119.8,4.177,16.568,8.1299,13.437,1.4009,1147.42,140.85,8.1333,0.9594,32.51,35.59,6.2842
2015-10-14,0.7256,1.1437,0.6767,1.5445,3.8366,1.2983,6.3462,6.524,7.7499,64.87,119.21,4.177,16.5715,8.0997,13.3305,1.3837,1140.39,140.9,8.1341,0.9517,32.42,35.39,6.2842
2015-10-15,0.7316,1.1418,0.6854,1.5475,3.842,1.2901,6.3459,6.5348,7.7498,64.77,118.26,4.12,16.428,8.1041,13.0785,1.3783,1120.9,140.2,8.2285,0.9489,31.92,35.14,6.2842
2015-10-16,0.7261,1.136,0.6799,1.5441,3.8527,1.2932,6.3523,6.5664,7.75,64.7,119.6,4.17,16.382,8.099,13.108,1.3842,1130.73,140.5,8.2217,0.9536,32.21,35.26,6.2842
2015-10-19,0.7254,1.132,0.6804,1.5471,3.9005,1.2999,6.3591,6.5907,7.75,64.9,119.5,4.205,16.5225,8.1211,13.2755,1.387,1130.57,140.5,8.3185,0.956,32.38,35.44,6.2842
2015-10-20,0.7256,1.1359,0.6755,1.547,3.8845,1.2974,6.348,6.5673,7.7499,64.97,119.79,4.26,16.5715,8.1136,13.2565,1.3901,1128.64,140.87,8.2819,0.954,32.32,35.42,6.2842
2015-10-21,0.7226,1.1345,0.6734,1.5463,3.9514,1.3117,6.3487,6.5756,7.7503,65.19,119.91,4.275,16.665,8.1741,13.4925,1.3939,1137.09,140.94,8.3194,0.957,32.5,35.66,6.2842
2015-10-22,0.722,1.114,0.6791,1.5399,3.9249,1.3087,6.3577,6.6941,7.7498,64.91,120.5,4.28,16.5135,8.2819,13.4225,1.3943,1131.48,140.99,8.4394,0.971,32.43,35.55,6.2842
2015-10-23,0.7215,1.1016,0.6751,1.534,3.8964,1.3171,6.3488,6.771,7.75,64.87,121.2,4.222,16.538,8.3982,13.655,1.397,1135,140.5,8.5092,0.9769,32.49,35.57,6.2842
2015-10-26,0.7262,1.1051,0.6794,1.5361,3.8788,1.3134,6.3517,6.7503,7.7495,64.83,120.87,4.222,16.49,8.3314,13.6025,1.3914,1127.47,140.99,8.4997,0.9815,32.34,35.42,6.2842
2015-10-27,0.7233,1.1052,0.6802,1.5312,3.9002,1.3242,6.3517,6.7502,7.7499,65.03,120.29,4.26,16.5525,8.4384,13.6605,1.395,1134.57,140.98,8.4935,0.9848,32.42,35.49,6.2842
2015-10-28,0.7143,1.1066,0.6721,1.5319,3.8594,1.3149,6.3581,6.7412,7.7495,64.89,120.56,4.2664,16.444,8.448,13.5495,1.3927,1130.31,140.99,8.4173,0.9848,32.45,35.38,6.2842
2015-10-29,0.7081,1.0963,0.668,1.5296,3.8971,1.3169,6.3552,6.8021,7.7496,65.35,121.14,4.2935,16.6155,8.5706,13.8335,1.4043,1142.39,140.98,8.5536,0.9915,32.52,35.68,6.2842
2015-10-30,0.7133,1.1042,0.6766,1.5445,3.8439,1.3082,6.318,6.755,7.7496,65.4,120.7,4.292,16.53,8.4643,13.8135,1.4005,1140.5,140.96,8.4922,0.9858,32.46,35.62,6.2842
2015-11-02,0.7141,1.1026,0.6745,1.5428,3.8503,1.3093,6.318,6.7642,7.7499,65.58,120.7,4.292,16.471,8.4759,13.7865,1.4009,1140.5,140.96,8.5079,0.9853,32.46,35.62,6.2842
2015-11-03,0.7173,1.0946,0.6676,1.5404,3.7578,1.3107,6.318,6.8142,7.75,65.57,121.2,4.292,16.373,8.5199,13.795,1.3993,1140.5,140.96,8.5526,0.9922,32.46,35.62,6.2842
2015-11-04,0.7148,1.0861,0.6587,1.5377,3.7946,1.3164,6.3357,6.8673,7.7502,65.46,121.52,4.263,16.5245,8.6318,13.9655,1.4033,1136.45,141.45,8.6296,0.9933,32.43,35.52,6.2842
2015-11-05,0.7148,1.0869,0.6627,1.5236,3.7809,1.3162,6.318,6.8639,7.7507,65.85,121.71,4.292,16.5815,8.557,13.9005,1.407,1140.5,140.96,8.6473,0.9964,32.46,35.62,6.2842
2015-11-06,0.7034,1.0746,0.6509,1.5071,3.8055,1.3307,6.318,6.9417,7.7512,66.13,123.2,4.292,16.843,8.652,14.186,1.42,1140.5,140.96,8.7203,1.0048,32.46,35.62,6.2842
2015-11-09,0.7046,1.0767,0.6537,1.5124,3.7855,1.3274,6.3619,6.9282,7.7518,66.38,123.04,4.3675,16.854,8.6491,14.305,1.4218,1160.42,141.9,8.6731,1.0017,32.79,35.9,6.2842
2015-11-10,0.703,1.0686,0.6534,1.511,3.7978,1.3258,6.3603,6.981,7.751,66.19,123.22,4.3675,16.7625,8.651,14.2645,1.4222,1158.34,141.9,8.7134,1.0076,32.77,35.86,6.2842
2015-11-11,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-11-12,0.7116,1.0768,0.6529,1.5206,3.7898,1.3309,6.369,6.9282,7.7498,66.04,122.84,4.36,16.732,8.6878,14.2725,1.4191,1158.6,141.9,8.6459,1.0014,32.72,35.86,6.2842
2015-11-13,0.7118,1.0722,0.6528,1.5208,3.8235,1.3332,6.3735,6.9587,7.7509,66.12,122.93,4.37,16.6965,8.7066,14.3825,1.424,1169.79,141.95,8.7153,1.0088,32.87,35.94,6.2842
2015-11-16,0.7085,1.0708,0.6488,1.5204,3.846,1.3352,6.37,6.9683,7.7516,66.01,123.11,4.3981,16.8145,8.6829,14.386,1.4224,1172.67,142,8.6957,1.0079,32.83,35.96,6.2842
2015-11-17,0.7115,1.0634,0.6459,1.5214,3.8123,1.3324,6.3771,7.0156,7.75,65.96,123.48,4.391,16.77,8.6823,14.286,1.4231,1169.08,142.2,8.7633,1.0169,32.77,35.99,6.2842
2015-11-18,0.7078,1.0638,0.644,1.521,3.7914,1.3351,6.3834,7.0126,7.7502,66.16,123.51,4.388,16.7655,8.7105,14.2005,1.424,1167.89,142.2,8.7423,1.0198,32.73,35.98,6.2842
2015-11-19,0.7208,1.0746,0.658,1.5327,3.7365,1.3266,6.3825,6.9416,7.7498,66.05,122.71,4.341,16.57,8.5877,14.0085,1.4129,1156.08,142.2,8.6537,1.014,32.48,35.74,6.2842
2015-11-20,0.7233,1.066,0.6558,1.5199,3.7048,1.3337,6.3835,6.9975,7.75,66.06,122.8,4.283,16.508,8.6196,13.9355,1.413,1151.63,141.69,8.6929,1.0183,32.49,35.71,6.2842
2015-11-23,0.7188,1.0602,0.6511,1.5125,3.7239,1.3358,6.389,7.0371,7.7502,66.37,123.02,4.301,16.524,8.664,14.083,1.4186,1159.14,142.65,8.7369,1.0205,32.62,35.83,6.2842
2015-11-24,0.7241,1.0652,0.654,1.5057,3.7064,1.3308,6.3883,7.0035,7.75,66.32,122.47,4.242,16.457,8.6468,13.9835,1.4116,1149.39,142.76,8.7009,1.0161,32.53,35.75,6.2842
2015-11-25,0.7246,1.0616,0.6573,1.5109,3.7508,1.3298,6.3877,7.0274,7.7504,66.36,122.7,4.212,16.545,8.6489,14.144,1.4047,1140.67,142.76,8.7349,1.022,32.47,35.64,6.2842
2015-11-26,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2015-11-27,0.7192,1.0596,0.6536,1.504,3.7736,1.336,6.3945,7.0417,7.7507,66.86,122.84,4.255,16.5885,8.6917,14.388,1.4135,1154.43,143.15,8.7292,1.0305,32.69,35.88,6.2842
2015-11-30,0.7235,1.0562,0.6574,1.5044,3.8982,1.3332,6.3883,7.0625,7.7526,66.43,123.22,4.242,16.6005,8.6838,14.48,1.4095,1149.39,142.76,8.7206,1.0282,32.53,35.75,6.2842
2015-12-01,0.732,1.062,0.6679,1.5074,3.8491,1.3372,6.3883,7.0245,7.7518,66.46,122.88,4.242,16.5305,8.6434,14.4325,1.4071,1149.39,142.76,8.6974,1.0296,32.53,35.75,6.2842
2015-12-02,0.7309,1.0573,0.6629,1.4927,3.8633,1.3357,6.3883,7.0549,7.7504,66.53,123.52,4.242,16.588,8.6591,14.375,1.4122,1149.39,142.76,8.7069,1.0274,32.53,35.75,6.2842
